date,product_id,warehouse_id,units_sold,predicted_demand
2025-05-10,P0006,W005,21,24.434166
2025-05-11,P0006,W005,21,24.419096
2025-05-12,P0006,W005,21,18.07847
2025-05-13,P0006,W005,19,18.545961
2025-05-14,P0006,W005,19,18.073818
2025-05-15,P0006,W005,22,17.950531
2025-05-16,P0006,W005,17,18.492924
2025-05-17,P0006,W005,27,24.12433
2025-05-18,P0006,W005,21,24.16147
2025-05-19,P0006,W005,17,18.11608
2025-05-20,P0006,W005,16,18.28033
2025-05-21,P0006,W005,16,18.03285
2025-05-22,P0006,W005,23,17.789108
2025-05-23,P0006,W005,15,17.94904
2025-05-24,P0006,W005,21,23.063437
2025-05-25,P0006,W005,16,23.209034
2025-05-26,P0006,W005,16,17.16554
2025-05-27,P0006,W005,17,16.870237
2025-05-28,P0006,W005,20,16.892624
2025-05-29,P0006,W005,16,17.053196
2025-05-30,P0006,W005,15,16.438515
2025-05-31,P0006,W005,21,21.574938
2025-06-01,P0006,W005,24,21.1898
2025-06-02,P0006,W005,19,16.25481
2025-06-03,P0006,W005,16,16.68704
2025-06-04,P0006,W005,15,16.500975
2025-06-05,P0006,W005,16,16.401083
2025-06-06,P0006,W005,18,15.914132
2025-06-07,P0006,W005,25,21.383667
2025-06-08,P0006,W005,19,22.133776
2025-06-09,P0006,W005,15,16.374866
2025-06-10,P0006,W005,12,16.37564
2025-06-11,P0006,W005,12,15.969745
2025-06-12,P0006,W005,14,15.567343
2025-06-13,P0006,W005,14,15.511315
2025-06-14,P0006,W005,20,19.88663
2025-06-15,P0006,W005,22,19.615463
2025-06-16,P0006,W005,16,14.847519
2025-06-17,P0006,W005,17,14.9275
2025-06-18,P0006,W005,18,15.132269
2025-06-19,P0006,W005,17,15.22046
2025-06-20,P0006,W005,16,15.542213
2025-06-21,P0006,W005,22,20.249756
2025-06-22,P0006,W005,15,20.134937
2025-06-23,P0006,W005,15,14.683413
2025-06-24,P0006,W005,17,14.815968
2025-06-25,P0006,W005,15,15.084589
2025-06-26,P0006,W005,16,14.983473
2025-06-27,P0006,W005,15,15.286371
2025-06-28,P0006,W005,22,19.836187
2025-06-29,P0006,W005,23,20.045397
2025-06-30,P0006,W005,11,15.154956
2025-07-01,P0006,W005,14,14.7505245
2025-07-02,P0006,W005,11,14.610632
2025-07-03,P0006,W005,6,14.191061
2025-07-04,P0006,W005,21,17.148346
2025-07-05,P0006,W005,22,18.20065
2025-07-06,P0006,W005,18,18.55343
2025-07-07,P0006,W005,13,14.090953
2025-07-08,P0006,W005,14,13.793783
2025-07-09,P0006,W005,21,13.5651655
2025-07-10,P0006,W005,12,14.039833
2025-07-11,P0006,W005,12,13.782819
2025-07-12,P0006,W005,20,18.180683
2025-07-13,P0006,W005,20,18.364956
2025-07-14,P0006,W005,15,13.562317
2025-07-15,P0006,W005,14,13.813634
2025-07-16,P0006,W005,13,13.763591
2025-07-17,P0006,W005,11,13.43917
2025-07-18,P0006,W005,18,13.831491
2025-07-19,P0006,W005,23,18.398298
2025-07-20,P0006,W005,17,18.559355
2025-07-21,P0006,W005,17,13.4096365
2025-07-22,P0006,W005,14,13.916931
2025-07-23,P0006,W005,10,13.790625
2025-07-24,P0006,W005,10,13.480041
2025-07-25,P0006,W005,15,12.674703
2025-07-26,P0006,W005,21,17.154121
2025-07-27,P0006,W005,18,17.266083
2025-07-28,P0006,W005,14,12.816103
2025-07-29,P0006,W005,11,13.294257
2025-07-30,P0006,W005,11,12.425086
2025-07-31,P0006,W005,14,12.534932
2025-08-01,P0006,W005,13,12.810135
2025-08-02,P0006,W005,16,16.854906
2025-08-03,P0006,W005,20,16.99644
2025-08-04,P0006,W005,16,12.649656
2025-08-05,P0006,W005,14,13.146466
2025-08-06,P0006,W005,11,13.043652
2025-08-07,P0006,W005,13,13.038017
2025-08-08,P0006,W005,12,13.024705
2025-08-09,P0006,W005,16,17.089222
2025-08-10,P0006,W005,13,17.17431
2025-08-11,P0006,W005,15,12.158284
2025-08-12,P0006,W005,11,12.2534895
2025-08-13,P0006,W005,15,12.300644
2025-08-14,P0006,W005,12,12.41958
2025-08-15,P0006,W005,11,12.316654
2025-08-16,P0006,W005,14,15.81581
2025-08-17,P0006,W005,14,15.977912
2025-08-18,P0006,W005,12,11.760826
2025-08-19,P0006,W005,12,11.503036
2025-08-20,P0006,W005,13,11.412732
2025-08-21,P0006,W005,10,11.452915
2025-08-22,P0006,W005,12,11.157162
2025-08-23,P0006,W005,18,14.960636
2025-08-24,P0006,W005,18,15.560155
2025-08-25,P0006,W005,10,11.888707
2025-08-26,P0006,W005,11,11.319283
2025-08-27,P0006,W005,10,11.455463
2025-08-28,P0006,W005,10,11.554587
2025-08-29,P0006,W005,13,11.246282
2025-08-30,P0006,W005,12,15.112813
2025-08-31,P0006,W005,19,15.03691
2025-09-01,P0006,W005,12,11.357762
2025-09-02,P0006,W005,11,11.454678
2025-09-03,P0006,W005,15,11.304719
2025-09-04,P0006,W005,9,11.418124
2025-09-05,P0006,W005,10,11.313488
2025-09-06,P0006,W005,12,14.6469555
2025-09-07,P0006,W005,14,14.89855
2025-09-08,P0006,W005,10,10.788691
2025-09-09,P0006,W005,9,10.7797785
2025-09-10,P0006,W005,9,10.749373
2025-09-11,P0006,W005,11,10.388855
2025-09-12,P0006,W005,12,10.63047
2025-09-13,P0006,W005,11,13.658012
2025-09-14,P0006,W005,14,13.650259
2025-09-15,P0006,W005,10,10.036602
2025-09-16,P0006,W005,10,10.183796
2025-09-17,P0006,W005,13,10.085809
2025-09-18,P0006,W005,11,10.135286
2025-09-19,P0006,W005,11,10.17071
2025-09-20,P0006,W005,15,13.241313
2025-09-21,P0006,W005,14,13.973635
2025-09-22,P0006,W005,11,10.319491
2025-09-23,P0006,W005,12,10.617954
2025-09-24,P0006,W005,10,10.512698
2025-09-25,P0006,W005,10,10.55163
2025-09-26,P0006,W005,9,10.554795
2025-09-27,P0006,W005,17,13.521377
2025-09-28,P0006,W005,15,14.047558
2025-09-29,P0006,W005,11,10.640171
2025-09-30,P0006,W005,13,11.011181
2025-10-01,P0006,W005,9,11.031252
2025-10-02,P0006,W005,11,10.903027
2025-10-03,P0006,W005,8,10.913474
2025-10-04,P0006,W005,11,13.65733
2025-10-05,P0006,W005,16,13.546834
2025-10-06,P0006,W005,13,10.250667
2025-10-07,P0006,W005,10,10.7390175
2025-10-08,P0006,W005,10,10.4152355
2025-10-09,P0006,W005,10,10.356284
2025-10-10,P0006,W005,13,10.420635
2025-10-11,P0006,W005,13,13.8793545
2025-10-12,P0006,W005,17,14.027349
2025-10-13,P0006,W005,11,10.945065
2025-10-14,P0006,W005,10,10.870859
2025-10-15,P0006,W005,11,10.937001
2025-10-16,P0006,W005,14,11.076297
2025-10-17,P0006,W005,11,11.429503
2025-10-18,P0006,W005,14,14.428421
2025-10-19,P0006,W005,15,15.179458
2025-10-20,P0006,W005,11,11.309957
2025-10-21,P0006,W005,9,11.209234
2025-10-22,P0006,W005,11,11.227805
2025-10-23,P0006,W005,12,11.220349
2025-10-24,P0006,W005,12,11.508387
2025-10-25,P0006,W005,12,14.427252
2025-10-26,P0006,W005,16,14.41222
2025-10-27,P0006,W005,12,11.2526455
2025-10-28,P0006,W005,11,11.222905
2025-10-29,P0006,W005,13,11.457079
2025-10-30,P0006,W005,13,11.729745
2025-10-31,P0006,W005,13,11.739506
2025-11-01,P0006,W005,11,15.092054
2025-11-02,P0006,W005,16,14.978514
2025-11-03,P0006,W005,11,11.683789
2025-11-04,P0006,W005,12,11.863896
2025-11-05,P0006,W005,10,11.841515
2025-11-06,P0006,W005,13,11.818113
2025-11-07,P0006,W005,13,11.866657
2025-11-08,P0006,W005,15,15.583662
2025-11-09,P0006,W005,11,16.090292
2025-11-10,P0006,W005,13,11.494229
2025-11-11,P0006,W005,12,12.038709
2025-11-12,P0006,W005,8,12.077262
2025-11-13,P0006,W005,12,11.789633
2025-11-14,P0006,W005,13,11.564583
2025-11-15,P0006,W005,10,14.84221
2025-11-16,P0006,W005,16,14.764856
2025-11-17,P0006,W005,12,11.695669
2025-11-18,P0006,W005,13,11.59798
2025-11-19,P0006,W005,12,11.76485
2025-11-20,P0006,W005,13,12.005191
2025-11-21,P0006,W005,12,12.337533
2025-11-22,P0006,W005,15,15.365509
2025-11-23,P0006,W005,17,15.94652
2025-11-24,P0006,W005,17,12.234669
2025-11-25,P0006,W005,27,27.50223
2025-11-26,P0006,W005,11,12.648338
2025-11-27,P0006,W005,12,12.706526
2025-11-28,P0006,W005,13,12.852862
2025-11-29,P0006,W005,15,17.40397
2025-11-30,P0006,W005,15,17.73409
2025-12-01,P0006,W005,11,12.85566
2025-12-02,P0006,W005,12,12.976008
2025-12-03,P0006,W005,13,12.273066
2025-12-04,P0006,W005,13,12.571034
2025-12-05,P0006,W005,16,12.602697
2025-12-06,P0006,W005,12,16.655148
2025-12-07,P0006,W005,17,16.794464
2025-12-08,P0006,W005,12,12.4360075
2025-12-09,P0006,W005,11,12.814119
2025-12-10,P0006,W005,12,12.681024
2025-12-11,P0006,W005,10,12.531563
2025-12-12,P0006,W005,13,12.538449
2025-12-13,P0006,W005,18,16.200027
2025-12-14,P0006,W005,14,16.857237
2025-12-15,P0006,W005,14,12.482447
2025-12-16,P0006,W005,14,12.767554
2025-12-17,P0006,W005,12,13.286899
2025-12-18,P0006,W005,14,13.100532
2025-12-19,P0006,W005,14,13.296517
2025-12-20,P0006,W005,18,17.074726
2025-12-21,P0006,W005,21,17.685303
2025-12-22,P0006,W005,17,13.289003
2025-12-23,P0006,W005,17,13.815015
2025-12-24,P0006,W005,13,13.832191
2025-12-25,P0006,W005,26,26.468855
2025-12-26,P0006,W005,10,14.9114065
2025-12-27,P0006,W005,21,18.993256
2025-12-28,P0006,W005,22,19.605223
2025-12-29,P0006,W005,18,14.723533
2025-12-30,P0006,W005,19,15.542155
2025-12-31,P0006,W005,18,15.602263
2023-01-02,P0006,W006,12,12.204418
2023-01-03,P0006,W006,10,10.374712
2023-01-04,P0006,W006,15,11.409853
2023-01-05,P0006,W006,13,11.778983
2023-01-06,P0006,W006,12,12.061685
2023-01-07,P0006,W006,15,15.47549
2023-01-08,P0006,W006,10,16.508022
2023-01-09,P0006,W006,8,12.152279
2023-01-10,P0006,W006,10,11.463797
2023-01-11,P0006,W006,11,11.559762
2023-01-12,P0006,W006,13,11.237404
2023-01-13,P0006,W006,13,11.45593
2023-01-14,P0006,W006,15,14.836081
2023-01-15,P0006,W006,16,15.214092
2023-01-16,P0006,W006,12,11.901674
2023-01-17,P0006,W006,14,12.045112
2023-01-18,P0006,W006,11,12.512999
2023-01-19,P0006,W006,12,12.208413
2023-01-20,P0006,W006,13,12.20146
2023-01-21,P0006,W006,14,15.509004
2023-01-22,P0006,W006,12,15.701487
2023-01-23,P0006,W006,13,12.019027
2023-01-24,P0006,W006,17,12.351342
2023-01-25,P0006,W006,13,12.65825
2023-01-26,P0006,W006,14,12.768341
2023-01-27,P0006,W006,12,12.913723
2023-01-28,P0006,W006,17,16.196125
2023-01-29,P0006,W006,13,16.424496
2023-01-30,P0006,W006,11,12.6734705
2023-01-31,P0006,W006,14,12.733676
2023-02-01,P0006,W006,12,12.816472
2023-02-02,P0006,W006,10,12.598511
2023-02-03,P0006,W006,12,12.557636
2023-02-04,P0006,W006,19,15.699173
2023-02-05,P0006,W006,15,16.17753
2023-02-06,P0006,W006,9,12.63773
2023-02-07,P0006,W006,17,12.6978
2023-02-08,P0006,W006,13,12.837232
2023-02-09,P0006,W006,16,12.845324
2023-02-10,P0006,W006,14,13.2797985
2023-02-11,P0006,W006,16,16.902111
2023-02-12,P0006,W006,18,16.932827
2023-02-13,P0006,W006,14,13.23756
2023-02-14,P0006,W006,17,13.619288
2023-02-15,P0006,W006,16,13.827879
2023-02-16,P0006,W006,15,14.082808
2023-02-17,P0006,W006,14,14.091132
2023-02-18,P0006,W006,18,18.082684
2023-02-19,P0006,W006,16,18.538572
2023-02-20,P0006,W006,16,14.15594
2023-02-21,P0006,W006,13,14.515055
2023-02-22,P0006,W006,13,14.483263
2023-02-23,P0006,W006,14,14.328622
2023-02-24,P0006,W006,12,14.159091
2023-02-25,P0006,W006,17,17.827457
2023-02-26,P0006,W006,18,18.068933
2023-02-27,P0006,W006,14,13.95114
2023-02-28,P0006,W006,17,14.006133
2023-03-01,P0006,W006,11,14.345832
2023-03-02,P0006,W006,15,14.123722
2023-03-03,P0006,W006,13,14.14932
2023-03-04,P0006,W006,17,18.023754
2023-03-05,P0006,W006,12,18.174793
2023-03-06,P0006,W006,12,13.81777
2023-03-07,P0006,W006,15,13.772818
2023-03-08,P0006,W006,13,13.848918
2023-03-09,P0006,W006,13,13.85005
2023-03-10,P0006,W006,14,13.802405
2023-03-11,P0006,W006,19,17.650827
2023-03-12,P0006,W006,23,17.908905
2023-03-13,P0006,W006,14,14.067476
2023-03-14,P0006,W006,20,14.273632
2023-03-15,P0006,W006,20,14.646322
2023-03-16,P0006,W006,18,15.128569
2023-03-17,P0006,W006,16,15.39231
2023-03-18,P0006,W006,20,19.462431
2023-03-19,P0006,W006,23,19.783445
2023-03-20,P0006,W006,19,15.815568
2023-03-21,P0006,W006,15,15.920665
2023-03-22,P0006,W006,15,16.01814
2023-03-23,P0006,W006,16,15.680496
2023-03-24,P0006,W006,14,15.935219
2023-03-25,P0006,W006,27,25.151834
2023-03-26,P0006,W006,15,21.052757
2023-03-27,P0006,W006,15,15.895847
2023-03-28,P0006,W006,12,15.890642
2023-03-29,P0006,W006,14,15.292337
2023-03-30,P0006,W006,13,15.241797
2023-03-31,P0006,W006,14,14.976283
2023-04-01,P0006,W006,14,18.956266
2023-04-02,P0006,W006,20,18.417591
2023-04-03,P0006,W006,14,14.461508
2023-04-04,P0006,W006,17,14.354277
2023-04-05,P0006,W006,14,14.71953
2023-04-06,P0006,W006,16,14.445147
2023-04-07,P0006,W006,13,14.610961
2023-04-08,P0006,W006,21,18.952335
2023-04-09,P0006,W006,25,19.114435
2023-04-10,P0006,W006,13,15.059848
2023-04-11,P0006,W006,16,14.978122
2023-04-12,P0006,W006,12,14.952076
2023-04-13,P0006,W006,14,14.781833
2023-04-14,P0006,W006,10,14.824669
2023-04-15,P0006,W006,20,18.983921
2023-04-16,P0006,W006,17,18.979158
2023-04-17,P0006,W006,16,14.170378
2023-04-18,P0006,W006,15,14.423917
2023-04-19,P0006,W006,14,14.335986
2023-04-20,P0006,W006,16,14.2746725
2023-04-21,P0006,W006,16,14.296666
2023-04-22,P0006,W006,17,18.873856
2023-04-23,P0006,W006,21,18.917242
2023-04-24,P0006,W006,14,14.269704
2023-04-25,P0006,W006,8,14.208355
2023-04-26,P0006,W006,15,13.792736
2023-04-27,P0006,W006,13,13.917845
2023-04-28,P0006,W006,13,13.758986
2023-04-29,P0006,W006,13,17.559483
2023-04-30,P0006,W006,19,17.266033
2023-05-01,P0006,W006,13,13.406391
2023-05-02,P0006,W006,13,13.428026
2023-05-03,P0006,W006,16,13.644142
2023-05-04,P0006,W006,9,13.4570675
2023-05-05,P0006,W006,15,13.100249
2023-05-06,P0006,W006,19,17.097794
2023-05-07,P0006,W006,19,17.446394
2023-05-08,P0006,W006,16,13.455556
2023-05-09,P0006,W006,16,13.462353
2023-05-10,P0006,W006,14,13.628777
2023-05-11,P0006,W006,12,13.30109
2023-05-12,P0006,W006,13,13.577021
2023-05-13,P0006,W006,18,17.496387
2023-05-14,P0006,W006,11,17.815853
2023-05-15,P0006,W006,12,13.063046
2023-05-16,P0006,W006,16,13.161065
2023-05-17,P0006,W006,13,13.16716
2023-05-18,P0006,W006,15,12.993809
2023-05-19,P0006,W006,15,13.100145
2023-05-20,P0006,W006,20,17.085297
2023-05-21,P0006,W006,16,17.256819
2023-05-22,P0006,W006,13,13.245155
2023-05-23,P0006,W006,14,13.273033
2023-05-24,P0006,W006,12,13.258337
2023-05-25,P0006,W006,12,12.872682
2023-05-26,P0006,W006,15,12.929731
2023-05-27,P0006,W006,15,16.88351
2023-05-28,P0006,W006,18,16.9334
2023-05-29,P0006,W006,14,13.029728
2023-05-30,P0006,W006,13,13.189669
2023-05-31,P0006,W006,13,13.109353
2023-06-01,P0006,W006,14,12.9059925
2023-06-02,P0006,W006,15,13.065453
2023-06-03,P0006,W006,14,16.821241
2023-06-04,P0006,W006,14,16.887299
2023-06-05,P0006,W006,12,12.461147
2023-06-06,P0006,W006,13,12.578936
2023-06-07,P0006,W006,13,12.557597
2023-06-08,P0006,W006,16,12.460863
2023-06-09,P0006,W006,11,12.482975
2023-06-10,P0006,W006,12,15.744294
2023-06-11,P0006,W006,17,15.784485
2023-06-12,P0006,W006,13,12.258556
2023-06-13,P0006,W006,12,12.194178
2023-06-14,P0006,W006,14,12.287373
2023-06-15,P0006,W006,9,12.349082
2023-06-16,P0006,W006,9,12.032575
2023-06-17,P0006,W006,11,14.810096
2023-06-18,P0006,W006,14,14.653097
2023-06-19,P0006,W006,14,11.064409
2023-06-20,P0006,W006,9,11.390033
2023-06-21,P0006,W006,12,10.974207
2023-06-22,P0006,W006,12,10.838186
2023-06-23,P0006,W006,14,10.686585
2023-06-24,P0006,W006,13,14.172725
2023-06-25,P0006,W006,13,14.430184
2023-06-26,P0006,W006,13,10.935624
2023-06-27,P0006,W006,10,10.896146
2023-06-28,P0006,W006,13,11.047748
2023-06-29,P0006,W006,12,10.988526
2023-06-30,P0006,W006,8,11.040148
2023-07-01,P0006,W006,16,13.68802
2023-07-02,P0006,W006,15,14.143788
2023-07-03,P0006,W006,11,10.854944
2023-07-04,P0006,W006,13,14.986314
2023-07-05,P0006,W006,14,10.938945
2023-07-06,P0006,W006,7,11.066546
2023-07-07,P0006,W006,8,10.824748
2023-07-08,P0006,W006,13,13.2606125
2023-07-09,P0006,W006,15,12.994948
2023-07-10,P0006,W006,11,10.210444
2023-07-11,P0006,W006,9,10.247578
2023-07-12,P0006,W006,11,10.106337
2023-07-13,P0006,W006,8,9.937479
2023-07-14,P0006,W006,11,9.7798395
2023-07-15,P0006,W006,13,12.791352
2023-07-16,P0006,W006,15,12.885401
2023-07-17,P0006,W006,11,9.876831
2023-07-18,P0006,W006,11,9.798335
2023-07-19,P0006,W006,9,9.895565
2023-07-20,P0006,W006,9,9.533395
2023-07-21,P0006,W006,10,9.688928
2023-07-22,P0006,W006,10,12.570547
2023-07-23,P0006,W006,17,12.392619
2023-07-24,P0006,W006,12,9.707826
2023-07-25,P0006,W006,7,9.768169
2023-07-26,P0006,W006,10,9.860354
2023-07-27,P0006,W006,11,9.650892
2023-07-28,P0006,W006,9,9.804437
2023-07-29,P0006,W006,11,12.518955
2023-07-30,P0006,W006,15,12.388674
2023-07-31,P0006,W006,11,9.617448
2023-08-01,P0006,W006,7,9.6511545
2023-08-02,P0006,W006,10,9.411216
2023-08-03,P0006,W006,9,9.391445
2023-08-04,P0006,W006,7,9.172156
2023-08-05,P0006,W006,9,11.74367
2023-08-06,P0006,W006,10,11.932175
2023-08-07,P0006,W006,9,8.665514
2023-08-08,P0006,W006,11,8.530789
2023-08-09,P0006,W006,5,8.821353
2023-08-10,P0006,W006,9,8.414964
2023-08-11,P0006,W006,8,8.437671
2023-08-12,P0006,W006,12,10.663467
2023-08-13,P0006,W006,13,10.913889
2023-08-14,P0006,W006,10,8.47302
2023-08-15,P0006,W006,9,8.700023
2023-08-16,P0006,W006,8,8.394143
2023-08-17,P0006,W006,10,8.610216
2023-08-18,P0006,W006,8,8.42113
2023-08-19,P0006,W006,11,11.022422
2023-08-20,P0006,W006,10,11.197517
2023-08-21,P0006,W006,9,8.321631
2023-08-22,P0006,W006,7,8.235467
2023-08-23,P0006,W006,8,8.253543
2023-08-24,P0006,W006,9,8.256967
2023-08-25,P0006,W006,10,8.231448
2023-08-26,P0006,W006,11,10.631943
2023-08-27,P0006,W006,7,10.751591
2023-08-28,P0006,W006,8,8.02902
2023-08-29,P0006,W006,10,7.986318
2023-08-30,P0006,W006,8,7.9617815
2023-08-31,P0006,W006,7,7.841685
2023-09-01,P0006,W006,7,8.024453
2023-09-02,P0006,W006,11,10.044829
2023-09-03,P0006,W006,9,10.050557
2023-09-04,P0006,W006,8,7.7228723
2023-09-05,P0006,W006,7,7.8184705
2023-09-06,P0006,W006,7,7.8502913
2023-09-07,P0006,W006,8,7.672107
2023-09-08,P0006,W006,8,7.664407
2023-09-09,P0006,W006,10,9.8101635
2023-09-10,P0006,W006,10,9.757996
2023-09-11,P0006,W006,9,7.7303987
2023-09-12,P0006,W006,7,7.8086767
2023-09-13,P0006,W006,10,7.7953024
2023-09-14,P0006,W006,8,7.8243947
2023-09-15,P0006,W006,7,7.7447066
2023-09-16,P0006,W006,11,10.034054
2023-09-17,P0006,W006,11,9.938564
2023-09-18,P0006,W006,7,7.774919
2023-09-19,P0006,W006,6,7.8575735
2023-09-20,P0006,W006,9,7.8542805
2023-09-21,P0006,W006,9,7.7972174
2023-09-22,P0006,W006,8,7.8653564
2023-09-23,P0006,W006,9,10.053979
2023-09-24,P0006,W006,10,9.938029
2023-09-25,P0006,W006,6,7.687694
2023-09-26,P0006,W006,9,7.7763257
2023-09-27,P0006,W006,8,7.8056965
2023-09-28,P0006,W006,8,7.7310476
2023-09-29,P0006,W006,8,7.6889615
2023-09-30,P0006,W006,10,10.001546
2023-10-01,P0006,W006,10,9.953967
2023-10-02,P0006,W006,8,7.5427027
2023-10-03,P0006,W006,9,8.098467
2023-10-04,P0006,W006,6,7.9590898
2023-10-05,P0006,W006,7,7.718952
2023-10-06,P0006,W006,7,7.577001
2023-10-07,P0006,W006,10,9.767817
2023-10-08,P0006,W006,12,9.808502
2023-10-09,P0006,W006,6,7.6600213
2023-10-10,P0006,W006,8,7.7926135
2023-10-11,P0006,W006,8,7.6876817
2023-10-12,P0006,W006,9,7.7023892
2023-10-13,P0006,W006,8,8.031003
2023-10-14,P0006,W006,10,10.224986
2023-10-15,P0006,W006,9,10.475616
2023-10-16,P0006,W006,8,7.7521434
2023-10-17,P0006,W006,7,7.73141
2023-10-18,P0006,W006,8,7.8174267
2023-10-19,P0006,W006,9,7.712076
2023-10-20,P0006,W006,10,7.9769983
2023-10-21,P0006,W006,8,10.579491
2023-10-22,P0006,W006,12,10.333535
2023-10-23,P0006,W006,10,7.977109
2023-10-24,P0006,W006,8,8.226468
2023-10-25,P0006,W006,7,8.220202
2023-10-26,P0006,W006,8,8.180734
2023-10-27,P0006,W006,8,8.293335
2023-10-28,P0006,W006,16,10.54397
2023-10-29,P0006,W006,11,10.939563
2023-10-30,P0006,W006,8,8.777412
2023-10-31,P0006,W006,6,8.5541315
2023-11-01,P0006,W006,7,8.531931
2023-11-02,P0006,W006,9,8.286671
2023-11-03,P0006,W006,6,8.309276
2023-11-04,P0006,W006,8,10.488026
2023-11-05,P0006,W006,12,10.313614
2023-11-06,P0006,W006,8,8.098284
2023-11-07,P0006,W006,8,8.091201
2023-11-08,P0006,W006,9,8.212745
2023-11-09,P0006,W006,8,8.276204
2023-11-10,P0006,W006,6,8.18503
2023-11-11,P0006,W006,10,10.439867
2023-11-12,P0006,W006,12,10.388034
2023-11-13,P0006,W006,9,8.013881
2023-11-14,P0006,W006,11,8.299458
2023-11-15,P0006,W006,9,8.567756
2023-11-16,P0006,W006,8,8.510532
2023-11-17,P0006,W006,11,8.61903
2023-11-18,P0006,W006,14,11.509908
2023-11-19,P0006,W006,10,11.891588
2023-11-20,P0006,W006,10,9.092802
2023-11-21,P0006,W006,10,9.334436
2023-11-22,P0006,W006,9,9.470579
2023-11-23,P0006,W006,7,9.340535
2023-11-24,P0006,W006,13,9.179054
2023-11-25,P0006,W006,24,25.942253
2023-11-26,P0006,W006,13,12.212629
2023-11-27,P0006,W006,11,9.658093
2023-11-28,P0006,W006,9,9.7922945
2023-11-29,P0006,W006,11,9.79169
2023-11-30,P0006,W006,9,9.712215
2023-12-01,P0006,W006,9,9.937515
2023-12-02,P0006,W006,10,12.7265625
2023-12-03,P0006,W006,12,12.396385
2023-12-04,P0006,W006,10,9.710118
2023-12-05,P0006,W006,9,9.911476
2023-12-06,P0006,W006,11,9.786768
2023-12-07,P0006,W006,12,9.931889
2023-12-08,P0006,W006,9,10.1261215
2023-12-09,P0006,W006,15,12.980534
2023-12-10,P0006,W006,13,13.22869
2023-12-11,P0006,W006,10,10.298921
2023-12-12,P0006,W006,10,10.3167925
2023-12-13,P0006,W006,11,10.341138
2023-12-14,P0006,W006,9,10.465874
2023-12-15,P0006,W006,9,10.217991
2023-12-16,P0006,W006,12,13.347138
2023-12-17,P0006,W006,10,13.343447
2023-12-18,P0006,W006,8,10.043825
2023-12-19,P0006,W006,10,9.977283
2023-12-20,P0006,W006,10,10.196543
2023-12-21,P0006,W006,10,10.059744
2023-12-22,P0006,W006,12,10.074241
2023-12-23,P0006,W006,14,13.317854
2023-12-24,P0006,W006,14,13.265289
2023-12-25,P0006,W006,14,17.8054
2023-12-26,P0006,W006,11,10.606085
2023-12-27,P0006,W006,10,10.707922
2023-12-28,P0006,W006,12,10.499844
