date,warehouse_id,avg_temperature_c,precipitation_mm,is_severe_weather
2023-05-31,W003,13.3,6.2,0
2023-06-01,W003,22.6,1.0,0
2023-06-02,W003,13.4,2.8,0
2023-06-03,W003,22.9,0.3,0
2023-06-04,W003,18.9,9.0,0
2023-06-05,W003,17.5,3.2,0
2023-06-06,W003,20.2,0.4,0
2023-06-07,W003,14.9,5.5,0
2023-06-08,W003,15.5,3.1,0
2023-06-09,W003,20.2,1.6,0
2023-06-10,W003,19.1,2.8,0
2023-06-11,W003,19.2,2.2,0
2023-06-12,W003,15.5,4.8,0
2023-06-13,W003,18.0,0.9,0
2023-06-14,W003,16.6,8.3,0
2023-06-15,W003,15.7,1.0,0
2023-06-16,W003,15.8,2.9,0
2023-06-17,W003,14.6,5.2,0
2023-06-18,W003,16.5,2.1,0
2023-06-19,W003,17.5,3.8,0
2023-06-20,W003,20.8,5.4,0
2023-06-21,W003,17.6,0.8,0
2023-06-22,W003,20.0,2.1,0
2023-06-23,W003,17.6,0.6,0
2023-06-24,W003,19.3,0.7,0
2023-06-25,W003,14.8,0.4,0
2023-06-26,W003,18.6,1.2,0
2023-06-27,W003,20.9,0.0,0
2023-06-28,W003,15.8,0.1,0
2023-06-29,W003,15.4,0.8,0
2023-06-30,W003,14.1,1.9,0
2023-07-01,W003,13.2,1.2,0
2023-07-02,W003,14.9,1.7,0
2023-07-03,W003,16.8,2.0,0
2023-07-04,W003,17.6,0.2,0
2023-07-05,W003,14.4,4.1,0
2023-07-06,W003,8.6,3.3,0
2023-07-07,W003,19.6,2.0,0
2023-07-08,W003,13.3,9.3,0
2023-07-09,W003,10.1,2.7,0
2023-07-10,W003,17.2,1.6,0
2023-07-11,W003,18.3,2.6,0
2023-07-12,W003,14.5,0.8,0
2023-07-13,W003,13.8,3.3,0
2023-07-14,W003,14.6,9.0,0
2023-07-15,W003,10.3,3.3,0
2023-07-16,W003,10.1,1.2,0
2023-07-17,W003,11.8,3.1,0
2023-07-18,W003,17.1,4.1,0
2023-07-19,W003,11.0,1.8,0
2023-07-20,W003,12.2,1.1,0
2023-07-21,W003,9.1,1.3,0
2023-07-22,W003,10.2,4.9,0
2023-07-23,W003,13.6,6.6,0
2023-07-24,W003,17.1,0.2,0
2023-07-25,W003,12.4,0.1,0
2023-07-26,W003,13.4,5.9,0
2023-07-27,W003,6.6,2.4,0
2023-07-28,W003,14.2,1.7,0
2023-07-29,W003,7.7,4.0,0
2023-07-30,W003,9.1,4.1,0
2023-07-31,W003,11.7,3.5,0
2023-08-01,W003,5.0,5.1,0
2023-08-02,W003,11.3,2.7,0
2023-08-03,W003,4.6,2.1,0
2023-08-04,W003,7.0,1.7,0
2023-08-05,W003,3.3,6.8,0
2023-08-06,W003,10.5,3.8,0
2023-08-07,W003,15.4,5.9,0
2023-08-08,W003,7.3,1.2,0
2023-08-09,W003,1.5,2.8,1
2023-08-10,W003,12.0,1.7,0
2023-08-11,W003,13.9,0.1,0
2023-08-12,W003,12.5,0.6,0
2023-08-13,W003,8.2,0.0,0
2023-08-14,W003,12.3,0.7,0
2023-08-15,W003,9.6,2.8,0
2023-08-16,W003,9.3,1.2,0
2023-08-17,W003,3.1,0.7,0
2023-08-18,W003,4.8,5.1,0
2023-08-19,W003,5.4,0.0,0
2023-08-20,W003,7.8,2.6,0
2023-08-21,W003,4.4,0.7,0
2023-08-22,W003,10.2,2.2,0
2023-08-23,W003,2.2,3.9,0
2023-08-24,W003,10.0,7.3,0
2023-08-25,W003,3.9,2.4,0
2023-08-26,W003,8.8,1.3,0
2023-08-27,W003,6.2,3.5,0
2023-08-28,W003,9.1,0.1,0
2023-08-29,W003,3.6,1.9,0
2023-08-30,W003,1.0,3.6,1
2023-08-31,W003,6.4,1.7,0
2023-09-01,W003,4.6,0.2,0
2023-09-02,W003,5.2,1.3,0
2023-09-03,W003,9.6,4.2,0
2023-09-04,W003,4.6,1.5,0
2023-09-05,W003,5.4,1.2,0
2023-09-06,W003,4.1,0.4,0
2023-09-07,W003,9.2,3.5,0
2023-09-08,W003,4.3,1.5,0
2023-09-09,W003,8.5,2.3,0
2023-09-10,W003,6.3,2.1,0
2023-09-11,W003,4.3,2.0,0
2023-09-12,W003,4.8,5.1,0
2023-09-13,W003,10.3,0.7,0
2023-09-14,W003,7.9,2.6,0
2023-09-15,W003,7.0,4.6,0
2023-09-16,W003,6.8,0.3,0
2023-09-17,W003,1.7,1.8,1
2023-09-18,W003,2.2,0.0,0
2023-09-19,W003,4.8,2.0,0
2023-09-20,W003,5.8,1.4,0
2023-09-21,W003,3.6,1.9,0
2023-09-22,W003,2.2,0.6,0
2023-09-23,W003,2.9,0.9,0
2023-09-24,W003,0.7,1.0,1
2023-09-25,W003,11.3,1.3,0
2023-09-26,W003,8.4,0.6,0
2023-09-27,W003,1.8,6.0,1
2023-09-28,W003,7.0,0.0,0
2023-09-29,W003,3.7,3.1,0
2023-09-30,W003,9.7,4.3,0
2023-10-01,W003,4.3,4.3,0
2023-10-02,W003,6.0,1.3,0
2023-10-03,W003,8.3,0.7,0
2023-10-04,W003,3.5,2.2,0
2023-10-05,W003,9.3,2.3,0
2023-10-06,W003,6.0,4.5,0
2023-10-07,W003,3.8,2.0,0
2023-10-08,W003,3.5,1.6,0
2023-10-09,W003,10.7,0.7,0
2023-10-10,W003,5.9,2.8,0
2023-10-11,W003,0.4,0.6,1
2023-10-12,W003,7.0,1.2,0
2023-10-13,W003,8.1,0.9,0
2023-10-14,W003,5.3,0.8,0
2023-10-15,W003,7.1,0.9,0
2023-10-16,W003,9.8,1.1,0
2023-10-17,W003,5.6,3.4,0
2023-10-18,W003,8.7,5.1,0
2023-10-19,W003,4.8,4.3,0
2023-10-20,W003,8.3,1.0,0
2023-10-21,W003,3.1,7.3,0
2023-10-22,W003,8.7,0.2,0
2023-10-23,W003,8.3,2.6,0
2023-10-24,W003,11.1,2.9,0
2023-10-25,W003,8.4,0.1,0
2023-10-26,W003,1.9,1.8,1
2023-10-27,W003,5.0,5.2,0
2023-10-28,W003,9.4,0.7,0
2023-10-29,W003,3.6,0.1,0
2023-10-30,W003,6.3,0.7,0
2023-10-31,W003,6.4,1.6,0
2023-11-01,W003,9.2,2.6,0
2023-11-02,W003,5.0,3.0,0
2023-11-03,W003,9.4,2.0,0
2023-11-04,W003,10.0,0.7,0
2023-11-05,W003,11.9,0.3,0
2023-11-06,W003,4.4,0.1,0
2023-11-07,W003,4.8,3.9,0
2023-11-08,W003,8.9,0.3,0
2023-11-09,W003,12.8,0.2,0
2023-11-10,W003,3.6,0.9,0
2023-11-11,W003,7.5,5.4,0
2023-11-12,W003,1.0,2.2,1
2023-11-13,W003,12.7,0.4,0
2023-11-14,W003,8.6,2.0,0
2023-11-15,W003,9.5,0.2,0
2023-11-16,W003,2.9,1.4,0
2023-11-17,W003,10.3,2.2,0
2023-11-18,W003,7.8,1.5,0
2023-11-19,W003,15.3,1.0,0
2023-11-20,W003,6.3,5.4,0
2023-11-21,W003,6.2,0.1,0
2023-11-22,W003,17.1,0.9,0
2023-11-23,W003,7.9,1.4,0
2023-11-24,W003,8.6,1.8,0
2023-11-25,W003,7.9,0.8,0
2023-11-26,W003,9.6,4.6,0
2023-11-27,W003,13.6,0.3,0
2023-11-28,W003,13.1,2.0,0
2023-11-29,W003,9.6,4.4,0
2023-11-30,W003,7.3,2.0,0
2023-12-01,W003,10.8,0.5,0
2023-12-02,W003,10.4,2.4,0
2023-12-03,W003,12.2,2.4,0
2023-12-04,W003,9.1,0.2,0
2023-12-05,W003,9.9,0.3,0
2023-12-06,W003,11.8,0.2,0
2023-12-07,W003,12.3,0.7,0
2023-12-08,W003,15.5,0.7,0
2023-12-09,W003,6.8,2.7,0
2023-12-10,W003,10.0,0.4,0
2023-12-11,W003,10.9,1.2,0
2023-12-12,W003,15.7,1.7,0
2023-12-13,W003,11.3,1.3,0
2023-12-14,W003,13.6,1.9,0
2023-12-15,W003,17.6,0.0,0
2023-12-16,W003,10.9,2.6,0
2023-12-17,W003,9.8,0.8,0
2023-12-18,W003,13.3,0.2,0
2023-12-19,W003,14.2,2.1,0
2023-12-20,W003,16.3,0.4,0
2023-12-21,W003,10.2,0.7,0
2023-12-22,W003,13.2,2.4,0
2023-12-23,W003,19.3,0.2,0
2023-12-24,W003,13.2,0.6,0
2023-12-25,W003,21.2,0.6,0
2023-12-26,W003,15.5,2.5,0
2023-12-27,W003,14.4,0.7,0
2023-12-28,W003,17.0,0.1,0
2023-12-29,W003,19.9,2.1,0
2023-12-30,W003,16.4,1.9,0
2023-12-31,W003,12.9,0.4,0
2024-01-01,W003,14.3,2.7,0
2024-01-02,W003,20.1,0.7,0
2024-01-03,W003,17.3,0.7,0
2024-01-04,W003,15.3,0.9,0
2024-01-05,W003,15.4,2.7,0
2024-01-06,W003,15.9,2.7,0
2024-01-07,W003,11.9,0.4,0
2024-01-08,W003,14.9,6.5,0
2024-01-09,W003,18.1,0.4,0
2024-01-10,W003,13.2,5.4,0
2024-01-11,W003,18.5,3.4,0
2024-01-12,W003,18.6,3.1,0
2024-01-13,W003,18.1,7.2,0
2024-01-14,W003,11.3,0.4,0
2024-01-15,W003,22.7,3.7,0
2024-01-16,W003,16.8,1.2,0
2024-01-17,W003,19.0,2.4,0
2024-01-18,W003,15.6,0.9,0
2024-01-19,W003,20.5,0.2,0
2024-01-20,W003,18.6,1.0,0
2024-01-21,W003,18.2,1.8,0
2024-01-22,W003,15.2,1.2,0
2024-01-23,W003,17.5,1.6,0
2024-01-24,W003,22.0,8.1,0
2024-01-25,W003,17.1,4.1,0
2024-01-26,W003,21.4,3.1,0
2024-01-27,W003,22.4,2.8,0
2024-01-28,W003,16.5,1.5,0
2024-01-29,W003,20.1,0.3,0
2024-01-30,W003,19.4,5.1,0
2024-01-31,W003,19.4,2.5,0
2024-02-01,W003,21.5,4.0,0
2024-02-02,W003,14.7,1.8,0
2024-02-03,W003,23.6,3.6,0
2024-02-04,W003,20.1,5.2,0
2024-02-05,W003,18.8,1.3,0
2024-02-06,W003,18.0,1.9,0
2024-02-07,W003,21.3,6.0,0
2024-02-08,W003,17.5,1.6,0
2024-02-09,W003,21.4,3.1,0
2024-02-10,W003,20.9,5.2,0
2024-02-11,W003,21.9,0.8,0
2024-02-12,W003,23.1,4.2,0
2024-02-13,W003,24.0,2.4,0
2024-02-14,W003,22.8,1.1,0
2024-02-15,W003,22.7,1.6,0
2024-02-16,W003,18.5,0.2,0
2024-02-17,W003,27.5,0.8,0
2024-02-18,W003,21.9,0.7,0
2024-02-19,W003,21.3,3.9,0
2024-02-20,W003,24.2,2.0,0
2024-02-21,W003,25.3,5.3,0
2024-02-22,W003,23.9,1.1,0
2024-02-23,W003,21.0,0.6,0
2024-02-24,W003,24.0,1.9,0
2024-02-25,W003,24.2,6.0,0
2024-02-26,W003,17.2,0.3,0
2024-02-27,W003,21.5,0.1,0
2024-02-28,W003,21.2,0.9,0
2024-02-29,W003,23.2,3.9,0
2024-03-01,W003,20.0,1.0,0
2024-03-02,W003,25.8,4.9,0
2024-03-03,W003,28.5,0.2,0
2024-03-04,W003,20.8,3.1,0
2024-03-05,W003,22.4,5.8,0
2024-03-06,W003,26.2,1.6,0
2024-03-07,W003,24.0,1.8,0
2024-03-08,W003,27.4,0.5,0
2024-03-09,W003,19.3,3.6,0
2024-03-10,W003,26.7,3.7,0
2024-03-11,W003,22.6,2.2,0
2024-03-12,W003,19.7,0.3,0
2024-03-13,W003,31.3,7.5,0
2024-03-14,W003,28.4,0.8,0
2024-03-15,W003,19.0,3.8,0
2024-03-16,W003,23.1,0.6,0
2024-03-17,W003,31.0,0.4,0
2024-03-18,W003,19.6,2.4,0
2024-03-19,W003,25.0,0.2,0
2024-03-20,W003,24.5,0.3,0
2024-03-21,W003,28.3,1.7,0
2024-03-22,W003,26.4,0.4,0
2024-03-23,W003,23.4,0.3,0
2024-03-24,W003,22.0,0.2,0
2024-03-25,W003,27.9,0.4,0
2024-03-26,W003,25.7,3.1,0
2024-03-27,W003,29.0,0.7,0
2024-03-28,W003,22.9,1.6,0
2024-03-29,W003,26.7,0.0,0
2024-03-30,W003,25.1,2.7,0
2024-03-31,W003,28.4,0.7,0
2024-04-01,W003,31.6,0.4,0
2024-04-02,W003,27.0,0.4,0
2024-04-03,W003,19.0,2.5,0
2024-04-04,W003,24.2,0.1,0
2024-04-05,W003,22.8,0.9,0
2024-04-06,W003,26.0,3.0,0
2024-04-07,W003,25.1,9.0,0
2024-04-08,W003,23.2,6.3,0
2024-04-09,W003,25.8,1.9,0
2024-04-10,W003,26.0,2.7,0
2024-04-11,W003,30.9,3.2,0
2024-04-12,W003,29.1,4.2,0
2024-04-13,W003,20.9,5.1,0
2024-04-14,W003,28.0,0.0,0
2024-04-15,W003,23.4,0.3,0
2024-04-16,W003,21.5,3.2,0
2024-04-17,W003,22.9,2.2,0
2024-04-18,W003,27.9,0.1,0
2024-04-19,W003,27.6,0.6,0
2024-04-20,W003,25.4,1.3,0
2024-04-21,W003,27.5,0.5,0
2024-04-22,W003,26.4,5.5,0
2024-04-23,W003,20.4,2.3,0
2024-04-24,W003,30.9,3.2,0
2024-04-25,W003,24.1,3.5,0
2024-04-26,W003,30.5,0.1,0
2024-04-27,W003,28.9,0.0,0
2024-04-28,W003,26.8,8.7,0
2024-04-29,W003,28.5,4.7,0
2024-04-30,W003,23.3,2.3,0
2024-05-01,W003,26.4,2.8,0
2024-05-02,W003,24.6,1.0,0
2024-05-03,W003,26.1,1.2,0
2024-05-04,W003,25.9,10.6,0
2024-05-05,W003,24.4,0.9,0
2024-05-06,W003,23.9,4.3,0
2024-05-07,W003,26.6,1.7,0
2024-05-08,W003,24.0,0.0,0
2024-05-09,W003,27.7,0.9,0
2024-05-10,W003,25.6,0.3,0
2024-05-11,W003,22.5,1.4,0
2024-05-12,W003,22.9,1.0,0
2024-05-13,W003,27.1,0.9,0
2024-05-14,W003,23.0,2.9,0
2024-05-15,W003,18.8,1.1,0
2024-05-16,W003,24.7,3.0,0
2024-05-17,W003,20.1,3.8,0
2024-05-18,W003,24.9,5.5,0
2024-05-19,W003,21.2,1.1,0
2024-05-20,W003,22.8,10.7,0
2024-05-21,W003,21.9,3.0,0
2024-05-22,W003,21.6,0.3,0
2024-05-23,W003,27.8,2.7,0
2024-05-24,W003,21.5,0.2,0
2024-05-25,W003,21.4,2.2,0
2024-05-26,W003,25.7,4.9,0
2024-05-27,W003,22.9,0.0,0
2024-05-28,W003,19.4,2.1,0
2024-05-29,W003,19.4,1.1,0
2024-05-30,W003,21.5,1.9,0
2024-05-31,W003,19.7,3.1,0
2024-06-01,W003,18.5,1.2,0
2024-06-02,W003,14.0,0.4,0
2024-06-03,W003,14.9,0.3,0
2024-06-04,W003,20.4,2.2,0
2024-06-05,W003,21.0,2.2,0
2024-06-06,W003,21.6,1.0,0
2024-06-07,W003,16.7,2.0,0
2024-06-08,W003,17.2,3.7,0
2024-06-09,W003,20.8,0.2,0
2024-06-10,W003,23.7,1.1,0
2024-06-11,W003,16.8,1.4,0
2024-06-12,W003,14.5,1.2,0
2024-06-13,W003,20.3,5.6,0
2024-06-14,W003,16.4,1.5,0
2024-06-15,W003,18.9,0.4,0
2024-06-16,W003,16.7,0.1,0
2024-06-17,W003,14.9,1.2,0
2024-06-18,W003,16.3,9.5,0
2024-06-19,W003,15.2,1.3,0
2024-06-20,W003,15.9,4.6,0
2024-06-21,W003,16.2,2.2,0
2024-06-22,W003,15.9,1.1,0
2024-06-23,W003,13.2,2.4,0
2024-06-24,W003,20.9,0.1,0
2024-06-25,W003,14.3,3.3,0
2024-06-26,W003,12.4,1.4,0
2024-06-27,W003,19.8,5.3,0
2024-06-28,W003,10.2,1.5,0
2024-06-29,W003,21.1,3.4,0
2024-06-30,W003,18.5,1.2,0
2024-07-01,W003,18.9,4.9,0
2024-07-02,W003,18.2,6.1,0
2024-07-03,W003,10.6,1.2,0
2024-07-04,W003,20.2,2.8,0
2024-07-05,W003,18.6,9.7,0
2024-07-06,W003,10.7,3.1,0
2024-07-07,W003,16.3,2.7,0
2024-07-08,W003,15.5,2.9,0
2024-07-09,W003,17.8,0.0,0
2024-07-10,W003,17.6,3.5,0
2024-07-11,W003,16.1,0.9,0
2024-07-12,W003,10.5,1.4,0
2024-07-13,W003,16.0,2.6,0
2024-07-14,W003,14.2,3.2,0
2024-07-15,W003,14.8,0.2,0
2024-07-16,W003,10.1,1.7,0
2024-07-17,W003,8.1,2.7,0
2024-07-18,W003,8.0,0.5,0
2024-07-19,W003,12.3,1.4,0
2024-07-20,W003,11.8,0.9,0
2024-07-21,W003,13.2,0.2,0
2024-07-22,W003,13.8,21.1,1
2024-07-23,W003,12.9,21.1,1
2024-07-24,W003,10.5,6.6,0
2024-07-25,W003,11.5,7.7,0
2024-07-26,W003,12.6,0.3,0
2024-07-27,W003,10.1,2.7,0
2024-07-28,W003,13.4,10.1,0
2024-07-29,W003,11.8,2.8,0
2024-07-30,W003,8.4,0.5,0
2024-07-31,W003,10.0,0.2,0
2024-08-01,W003,8.9,2.0,0
2024-08-02,W003,13.2,0.0,0
2024-08-03,W003,14.2,0.8,0
2024-08-04,W003,14.5,12.9,0
2024-08-05,W003,10.5,1.8,0
2024-08-06,W003,12.6,2.6,0
2024-08-07,W003,11.0,12.3,0
2024-08-08,W003,11.0,3.1,0
2024-08-09,W003,13.6,2.9,0
2024-08-10,W003,14.2,0.9,0
2024-08-11,W003,9.5,7.7,0
2024-08-12,W003,11.3,0.9,0
2024-08-13,W003,8.5,3.3,0
2024-08-14,W003,7.9,5.0,0
2024-08-15,W003,7.4,2.0,0
2024-08-16,W003,6.3,9.8,0
2024-08-17,W003,10.8,3.0,0
2024-08-18,W003,2.8,6.8,0
2024-08-19,W003,8.8,0.1,0
2024-08-20,W003,7.8,4.0,0
2024-08-21,W003,7.5,0.4,0
2024-08-22,W003,10.1,2.3,0
2024-08-23,W003,9.6,0.8,0
2024-08-24,W003,6.8,1.4,0
2024-08-25,W003,3.6,0.7,0
2024-08-26,W003,4.4,1.5,0
2024-08-27,W003,6.3,1.7,0
2024-08-28,W003,4.1,5.0,0
2024-08-29,W003,9.8,4.1,0
2024-08-30,W003,4.1,0.5,0
2024-08-31,W003,8.0,1.4,0
2024-09-01,W003,7.0,0.1,0
2024-09-02,W003,6.0,0.2,0
2024-09-03,W003,3.3,1.9,0
2024-09-04,W003,6.9,2.8,0
2024-09-05,W003,10.8,0.6,0
2024-09-06,W003,5.7,0.3,0
2024-09-07,W003,5.5,2.2,0
2024-09-08,W003,5.3,0.0,0
2024-09-09,W003,5.1,1.5,0
2024-09-10,W003,4.1,0.7,0
2024-09-11,W003,9.4,2.3,0
2024-09-12,W003,3.1,1.9,0
2024-09-13,W003,14.6,1.4,0
2024-09-14,W003,7.2,0.2,0
2024-09-15,W003,4.7,2.0,0
2024-09-16,W003,6.1,0.6,0
2024-09-17,W003,9.0,0.0,0
2024-09-18,W003,4.9,0.7,0
2024-09-19,W003,8.5,0.2,0
2024-09-20,W003,7.2,3.6,0
2024-09-21,W003,4.4,3.4,0
2024-09-22,W003,0.9,0.6,1
2024-09-23,W003,1.6,2.6,1
2024-09-24,W003,6.2,0.0,0
2024-09-25,W003,3.9,3.6,0
2024-09-26,W003,2.3,3.8,0
2024-09-27,W003,7.6,1.7,0
2024-09-28,W003,5.7,1.5,0
2024-09-29,W003,9.8,1.3,0
2024-09-30,W003,7.7,2.1,0
2024-10-01,W003,3.1,0.2,0
2024-10-02,W003,7.7,1.1,0
2024-10-03,W003,8.2,4.5,0
2024-10-04,W003,2.3,2.5,0
2024-10-05,W003,6.9,2.8,0
2024-10-06,W003,1.8,2.1,1
2024-10-07,W003,3.8,2.9,0
2024-10-08,W003,8.8,0.7,0
2024-10-09,W003,9.2,0.9,0
2024-10-10,W003,1.7,1.8,1
2024-10-11,W003,6.8,0.9,0
2024-10-12,W003,8.7,0.2,0
2024-10-13,W003,7.8,1.0,0
2024-10-14,W003,8.7,1.4,0
2024-10-15,W003,3.6,0.1,0
2024-10-16,W003,9.6,6.3,0
2024-10-17,W003,0.0,0.3,1
2024-10-18,W003,7.4,0.0,0
2024-10-19,W003,5.2,0.3,0
2024-10-20,W003,8.9,0.6,0
2024-10-21,W003,9.5,0.4,0
2024-10-22,W003,9.9,5.7,0
2024-10-23,W003,4.3,3.3,0
2024-10-24,W003,5.7,0.3,0
2024-10-25,W003,4.0,3.0,0
2024-10-26,W003,3.2,2.9,0
2024-10-27,W003,6.0,3.2,0
2024-10-28,W003,4.5,1.6,0
2024-10-29,W003,4.6,5.6,0
2024-10-30,W003,2.0,2.8,0
2024-10-31,W003,5.7,0.1,0
2024-11-01,W003,5.8,0.8,0
2024-11-02,W003,8.6,0.7,0
2024-11-03,W003,2.6,8.8,0
2024-11-04,W003,4.5,1.7,0
2024-11-05,W003,5.0,0.6,0
2024-11-06,W003,14.3,1.9,0
2024-11-07,W003,2.0,5.5,0
2024-11-08,W003,10.8,0.0,0
2024-11-09,W003,8.3,0.8,0
2024-11-10,W003,1.9,1.8,1
2024-11-11,W003,7.9,0.7,0
2024-11-12,W003,7.9,1.7,0
2024-11-13,W003,9.0,0.7,0
2024-11-14,W003,7.1,0.1,0
2024-11-15,W003,8.0,2.3,0
2024-11-16,W003,7.3,0.9,0
2024-11-17,W003,12.0,1.4,0
2024-11-18,W003,9.4,0.9,0
2024-11-19,W003,12.0,0.2,0
2024-11-20,W003,8.9,0.8,0
2024-11-21,W003,12.1,0.3,0
2024-11-22,W003,11.3,0.7,0
2024-11-23,W003,7.3,2.7,0
2024-11-24,W003,12.3,3.0,0
2024-11-25,W003,8.3,1.7,0
2024-11-26,W003,7.8,0.7,0
2024-11-27,W003,8.1,5.6,0
2024-11-28,W003,11.8,2.0,0
2024-11-29,W003,7.1,1.6,0
2024-11-30,W003,6.1,1.6,0
2024-12-01,W003,10.6,4.2,0
2024-12-02,W003,14.2,4.7,0
2024-12-03,W003,5.2,0.1,0
2024-12-04,W003,11.2,1.2,0
2024-12-05,W003,10.9,0.1,0
2024-12-06,W003,8.2,3.0,0
2024-12-07,W003,8.8,1.0,0
2024-12-08,W003,8.8,1.8,0
2024-12-09,W003,8.6,2.2,0
2024-12-10,W003,8.5,2.0,0
2024-12-11,W003,14.2,0.9,0
2024-12-12,W003,12.3,7.8,0
2024-12-13,W003,10.1,0.7,0
2024-12-14,W003,11.4,0.1,0
2024-12-15,W003,17.0,2.6,0
2024-12-16,W003,11.6,1.3,0
2024-12-17,W003,18.3,1.1,0
2024-12-18,W003,13.2,2.4,0
2024-12-19,W003,14.3,1.4,0
2024-12-20,W003,17.9,1.8,0
2024-12-21,W003,11.4,0.8,0
2024-12-22,W003,15.6,0.4,0
2024-12-23,W003,17.7,5.9,0
2024-12-24,W003,15.6,0.1,0
2024-12-25,W003,11.4,1.9,0
2024-12-26,W003,16.9,1.6,0
2024-12-27,W003,17.7,3.1,0
2024-12-28,W003,12.7,0.2,0
2024-12-29,W003,18.1,5.9,0
2024-12-30,W003,12.5,4.1,0
2024-12-31,W003,12.6,0.6,0
2025-01-01,W003,16.1,2.3,0
2025-01-02,W003,16.0,2.6,0
2025-01-03,W003,16.6,3.8,0
2025-01-04,W003,16.6,0.2,0
2025-01-05,W003,17.2,1.4,0
2025-01-06,W003,15.6,2.5,0
2025-01-07,W003,14.4,1.3,0
2025-01-08,W003,14.6,0.8,0
2025-01-09,W003,17.0,0.0,0
2025-01-10,W003,19.2,1.4,0
2025-01-11,W003,17.5,2.3,0
2025-01-12,W003,18.5,0.7,0
2025-01-13,W003,16.9,1.5,0
2025-01-14,W003,26.4,1.6,0
2025-01-15,W003,16.9,0.0,0
2025-01-16,W003,20.7,0.2,0
2025-01-17,W003,14.4,2.2,0
2025-01-18,W003,23.0,1.8,0
2025-01-19,W003,20.1,2.9,0
2025-01-20,W003,18.3,0.4,0
2025-01-21,W003,24.3,1.5,0
2025-01-22,W003,14.5,0.6,0
2025-01-23,W003,21.4,0.6,0
2025-01-24,W003,13.0,1.4,0
2025-01-25,W003,16.0,10.3,0
2025-01-26,W003,19.4,0.1,0
2025-01-27,W003,19.7,2.2,0
2025-01-28,W003,19.3,4.0,0
2025-01-29,W003,24.6,2.6,0
2025-01-30,W003,25.4,1.9,0
2025-01-31,W003,18.3,2.6,0
2025-02-01,W003,21.2,4.6,0
2025-02-02,W003,20.4,9.0,0
2025-02-03,W003,20.5,0.9,0
2025-02-04,W003,22.6,0.9,0
2025-02-05,W003,18.9,1.2,0
2025-02-06,W003,21.0,2.1,0
2025-02-07,W003,24.1,0.3,0
2025-02-08,W003,19.0,0.2,0
2025-02-09,W003,27.3,5.0,0
2025-02-10,W003,21.9,0.0,0
2025-02-11,W003,27.1,1.1,0
2025-02-12,W003,22.1,1.8,0
2025-02-13,W003,20.1,1.6,0
2025-02-14,W003,21.2,0.6,0
2025-02-15,W003,21.8,3.9,0
2025-02-16,W003,23.1,1.9,0
2025-02-17,W003,19.9,1.8,0
2025-02-18,W003,21.2,3.5,0
2025-02-19,W003,22.0,15.5,1
2025-02-20,W003,22.2,0.3,0
2025-02-21,W003,24.3,1.2,0
2025-02-22,W003,22.5,4.4,0
2025-02-23,W003,22.2,0.4,0
2025-02-24,W003,21.4,1.6,0
2025-02-25,W003,23.2,0.4,0
2025-02-26,W003,28.6,3.4,0
2025-02-27,W003,24.0,4.1,0
2025-02-28,W003,27.0,5.3,0
2025-03-01,W003,24.8,1.9,0
2025-03-02,W003,25.3,1.6,0
2025-03-03,W003,25.1,0.8,0
2025-03-04,W003,22.3,0.7,0
2025-03-05,W003,25.7,6.6,0
2025-03-06,W003,21.5,0.9,0
2025-03-07,W003,28.9,0.4,0
2025-03-08,W003,24.1,1.3,0
2025-03-09,W003,23.9,2.8,0
2025-03-10,W003,23.1,0.5,0
2025-03-11,W003,28.4,3.9,0
2025-03-12,W003,25.0,1.2,0
2025-03-13,W003,23.3,3.0,0
2025-03-14,W003,25.1,1.3,0
2025-03-15,W003,27.8,1.4,0
2025-03-16,W003,28.4,3.6,0
2025-03-17,W003,27.6,0.7,0
2025-03-18,W003,20.7,4.3,0
2025-03-19,W003,27.6,1.9,0
2025-03-20,W003,25.1,2.1,0
2025-03-21,W003,19.8,1.3,0
2025-03-22,W003,25.3,2.8,0
2025-03-23,W003,28.8,1.5,0
2025-03-24,W003,25.3,2.5,0
2025-03-25,W003,26.0,1.9,0
2025-03-26,W003,26.1,2.1,0
2025-03-27,W003,18.1,1.5,0
2025-03-28,W003,24.4,1.9,0
2025-03-29,W003,21.3,1.4,0
2025-03-30,W003,25.5,2.1,0
2025-03-31,W003,23.4,0.1,0
2025-04-01,W003,22.1,5.9,0
2025-04-02,W003,25.9,3.2,0
2025-04-03,W003,24.9,0.8,0
2025-04-04,W003,25.2,0.9,0
2025-04-05,W003,24.0,2.0,0
2025-04-06,W003,29.7,0.6,0
2025-04-07,W003,28.1,1.0,0
2025-04-08,W003,27.8,2.2,0
2025-04-09,W003,20.9,1.0,0
2025-04-10,W003,26.6,1.9,0
2025-04-11,W003,24.1,1.7,0
2025-04-12,W003,27.0,1.7,0
2025-04-13,W003,29.0,2.1,0
2025-04-14,W003,22.1,2.9,0
2025-04-15,W003,27.4,0.2,0
2025-04-16,W003,26.6,6.2,0
2025-04-17,W003,22.0,4.5,0
2025-04-18,W003,23.6,0.6,0
2025-04-19,W003,24.4,1.6,0
2025-04-20,W003,18.4,1.3,0
2025-04-21,W003,28.9,3.1,0
2025-04-22,W003,23.5,0.0,0
2025-04-23,W003,25.3,2.0,0
2025-04-24,W003,30.1,0.1,0
2025-04-25,W003,21.9,1.6,0
2025-04-26,W003,22.4,0.7,0
2025-04-27,W003,25.6,2.7,0
